,Date,Country,Confirmed,Recovered,Deaths
7718,2020-03-03,Azerbaijan,3,0,0
7719,2020-03-03,Bahamas,0,0,0
7720,2020-03-03,Bahrain,49,0,0
7721,2020-03-03,Bangladesh,0,0,0
7722,2020-03-03,Barbados,0,0,0
7723,2020-03-03,Belarus,1,0,0
7724,2020-03-03,Belgium,13,1,0
7725,2020-03-03,Belize,0,0,0
7726,2020-03-03,Benin,0,0,0
7727,2020-03-03,Bhutan,0,0,0
7728,2020-03-03,Bolivia,0,0,0
7729,2020-03-03,Bosnia and Herzegovina,0,0,0
7730,2020-03-03,Botswana,0,0,0
7731,2020-03-03,Brazil,2,0,0
7732,2020-03-03,Brunei,0,0,0
7733,2020-03-03,Bulgaria,0,0,0
7734,2020-03-03,Burkina Faso,0,0,0
7735,2020-03-03,Burma,0,0,0
7736,2020-03-03,Burundi,0,0,0
7737,2020-03-03,Cabo Verde,0,0,0
7738,2020-03-03,Cambodia,1,1,0
7739,2020-03-03,Cameroon,0,0,0
7740,2020-03-03,Canada,30,6,0
7741,2020-03-03,Central African Republic,0,0,0
7742,2020-03-03,Chad,0,0,0
7743,2020-03-03,Chile,1,0,0
7744,2020-03-03,China,80261,47450,2947
7745,2020-03-03,Colombia,0,0,0
7746,2020-03-03,Comoros,0,0,0
7747,2020-03-03,Congo (Brazzaville),0,0,0
7748,2020-03-03,Congo (Kinshasa),0,0,0
7749,2020-03-03,Costa Rica,0,0,0
7750,2020-03-03,Cote d'Ivoire,0,0,0
7751,2020-03-03,Croatia,9,0,0
7752,2020-03-03,Cuba,0,0,0
7753,2020-03-03,Cyprus,0,0,0
7754,2020-03-03,Czechia,5,0,0
7755,2020-03-03,Denmark,6,0,0
7756,2020-03-03,Diamond Princess,706,10,6
7757,2020-03-03,Djibouti,0,0,0
7758,2020-03-03,Dominica,0,0,0
7759,2020-03-03,Dominican Republic,1,0,0
7760,2020-03-03,Ecuador,7,0,0
7761,2020-03-03,Egypt,2,1,0
7762,2020-03-03,El Salvador,0,0,0
7763,2020-03-03,Equatorial Guinea,0,0,0
7764,2020-03-03,Eritrea,0,0,0
7765,2020-03-03,Estonia,2,0,0
7766,2020-03-03,Eswatini,0,0,0
7767,2020-03-03,Ethiopia,0,0,0
7768,2020-03-03,Fiji,0,0,0
7769,2020-03-03,Finland,6,1,0
7770,2020-03-03,France,204,12,4
7771,2020-03-03,Gabon,0,0,0
7772,2020-03-03,Gambia,0,0,0
7773,2020-03-03,Georgia,3,0,0
7774,2020-03-03,Germany,196,16,0
7775,2020-03-03,Ghana,0,0,0
7776,2020-03-03,Greece,7,0,0
7777,2020-03-03,Grenada,0,0,0
7778,2020-03-03,Guatemala,0,0,0
7779,2020-03-03,Guinea,0,0,0
7780,2020-03-03,Guinea-Bissau,0,0,0
7781,2020-03-03,Guyana,0,0,0
7782,2020-03-03,Haiti,0,0,0
7783,2020-03-03,Holy See,0,0,0
7784,2020-03-03,Honduras,0,0,0
7785,2020-03-03,Hungary,0,0,0
7786,2020-03-03,Iceland,11,0,0
7787,2020-03-03,India,5,3,0
7788,2020-03-03,Indonesia,2,0,0
7789,2020-03-03,Iran,2336,291,77
7790,2020-03-03,Iraq,32,0,0
7791,2020-03-03,Ireland,2,0,0
7792,2020-03-03,Israel,12,1,0
7793,2020-03-03,Italy,2502,160,79
7794,2020-03-03,Jamaica,0,0,0
7795,2020-03-03,Japan,293,43,6
7796,2020-03-03,Jordan,1,0,0
7797,2020-03-03,Kazakhstan,0,0,0
7798,2020-03-03,Kenya,0,0,0
7799,2020-03-03,"Korea, South",5186,30,28
7800,2020-03-03,Kosovo,0,0,0
7801,2020-03-03,Kuwait,56,0,0
7802,2020-03-03,Kyrgyzstan,0,0,0
7803,2020-03-03,Laos,0,0,0
7804,2020-03-03,Latvia,1,0,0
7805,2020-03-03,Lebanon,13,0,0
7806,2020-03-03,Lesotho,0,0,0
7807,2020-03-03,Liberia,0,0,0
7808,2020-03-03,Libya,0,0,0
7809,2020-03-03,Liechtenstein,0,0,0
7810,2020-03-03,Lithuania,1,0,0
7811,2020-03-03,Luxembourg,1,0,0
7812,2020-03-03,MS Zaandam,0,0,0
7813,2020-03-03,Madagascar,0,0,0
7814,2020-03-03,Malawi,0,0,0
7815,2020-03-03,Malaysia,36,22,0
7816,2020-03-03,Maldives,0,0,0
7817,2020-03-03,Mali,0,0,0
7818,2020-03-03,Malta,0,0,0
7819,2020-03-03,Mauritania,0,0,0
7820,2020-03-03,Mauritius,0,0,0
7821,2020-03-03,Mexico,5,1,0
7822,2020-03-03,Moldova,0,0,0
7823,2020-03-03,Monaco,1,0,0
7824,2020-03-03,Mongolia,0,0,0
7825,2020-03-03,Montenegro,0,0,0
7826,2020-03-03,Morocco,1,0,0
7827,2020-03-03,Mozambique,0,0,0
7828,2020-03-03,Namibia,0,0,0
7829,2020-03-03,Nepal,1,1,0
7830,2020-03-03,Netherlands,24,0,0
7831,2020-03-03,New Zealand,1,0,0
7832,2020-03-03,Nicaragua,0,0,0
7833,2020-03-03,Niger,0,0,0
7834,2020-03-03,Nigeria,1,0,0
7835,2020-03-03,North Macedonia,1,0,0
7836,2020-03-03,Norway,32,0,0
7837,2020-03-03,Oman,12,2,0
7838,2020-03-03,Pakistan,5,0,0
7839,2020-03-03,Panama,0,0,0
7840,2020-03-03,Papua New Guinea,0,0,0
7841,2020-03-03,Paraguay,0,0,0
7842,2020-03-03,Peru,0,0,0
7843,2020-03-03,Philippines,3,1,1
7844,2020-03-03,Poland,0,0,0
7845,2020-03-03,Portugal,2,0,0
7846,2020-03-03,Qatar,7,0,0
7847,2020-03-03,Romania,3,0,0
7848,2020-03-03,Russia,3,2,0
7849,2020-03-03,Rwanda,0,0,0
7850,2020-03-03,Saint Kitts and Nevis,0,0,0
7851,2020-03-03,Saint Lucia,0,0,0
7852,2020-03-03,Saint Vincent and the Grenadines,0,0,0
7853,2020-03-03,San Marino,10,0,1
7854,2020-03-03,Sao Tome and Principe,0,0,0
7855,2020-03-03,Saudi Arabia,1,0,0
7856,2020-03-03,Senegal,2,0,0
7857,2020-03-03,Serbia,0,0,0
7858,2020-03-03,Seychelles,0,0,0
7859,2020-03-03,Sierra Leone,0,0,0
7860,2020-03-03,Singapore,110,78,0
7861,2020-03-03,Slovakia,0,0,0
7862,2020-03-03,Slovenia,0,0,0
7863,2020-03-03,Somalia,0,0,0
7864,2020-03-03,South Africa,0,0,0
7865,2020-03-03,South Sudan,0,0,0
7866,2020-03-03,Spain,165,2,1
7867,2020-03-03,Sri Lanka,1,1,0
7868,2020-03-03,Sudan,0,0,0
7869,2020-03-03,Suriname,0,0,0
7870,2020-03-03,Sweden,21,0,0
7871,2020-03-03,Switzerland,56,2,0
7872,2020-03-03,Syria,0,0,0
7873,2020-03-03,Taiwan*,42,12,1
7874,2020-03-03,Tajikistan,0,0,0
7875,2020-03-03,Tanzania,0,0,0
7876,2020-03-03,Thailand,43,31,1
7877,2020-03-03,Timor-Leste,0,0,0
7878,2020-03-03,Togo,0,0,0
7879,2020-03-03,Trinidad and Tobago,0,0,0
7880,2020-03-03,Tunisia,0,0,0
7881,2020-03-03,Turkey,0,0,0
7882,2020-03-03,US,118,7,7
7883,2020-03-03,Uganda,0,0,0
7884,2020-03-03,Ukraine,1,0,0
7885,2020-03-03,United Arab Emirates,27,5,0
7886,2020-03-03,United Kingdom,51,8,0
7887,2020-03-03,Uruguay,0,0,0
7888,2020-03-03,Uzbekistan,0,0,0
7889,2020-03-03,Venezuela,0,0,0
7890,2020-03-03,Vietnam,16,16,0
7891,2020-03-03,West Bank and Gaza,0,0,0
7892,2020-03-03,Western Sahara,0,0,0
7893,2020-03-03,Yemen,0,0,0
7894,2020-03-03,Zambia,0,0,0
7895,2020-03-03,Zimbabwe,0,0,0
7896,2020-03-04,Afghanistan,1,0,0
7897,2020-03-04,Albania,0,0,0
7898,2020-03-04,Algeria,12,0,0
7899,2020-03-04,Andorra,1,0,0
7900,2020-03-04,Angola,0,0,0
7901,2020-03-04,Antigua and Barbuda,0,0,0
7902,2020-03-04,Argentina,1,0,0
7903,2020-03-04,Armenia,1,0,0
7904,2020-03-04,Australia,52,11,2
7905,2020-03-04,Austria,29,0,0
7906,2020-03-04,Azerbaijan,3,0,0
7907,2020-03-04,Bahamas,0,0,0
7908,2020-03-04,Bahrain,52,0,0
7909,2020-03-04,Bangladesh,0,0,0
7910,2020-03-04,Barbados,0,0,0
7911,2020-03-04,Belarus,6,0,0
7912,2020-03-04,Belgium,23,1,0
7913,2020-03-04,Belize,0,0,0
7914,2020-03-04,Benin,0,0,0
7915,2020-03-04,Bhutan,0,0,0
7916,2020-03-04,Bolivia,0,0,0
7917,2020-03-04,Bosnia and Herzegovina,0,0,0
7918,2020-03-04,Botswana,0,0,0
7919,2020-03-04,Brazil,4,0,0
7920,2020-03-04,Brunei,0,0,0
7921,2020-03-04,Bulgaria,0,0,0
7922,2020-03-04,Burkina Faso,0,0,0
7923,2020-03-04,Burma,0,0,0
7924,2020-03-04,Burundi,0,0,0
7925,2020-03-04,Cabo Verde,0,0,0
7926,2020-03-04,Cambodia,1,1,0
7927,2020-03-04,Cameroon,0,0,0
7928,2020-03-04,Canada,33,6,0
7929,2020-03-04,Central African Republic,0,0,0
7930,2020-03-04,Chad,0,0,0
7931,2020-03-04,Chile,1,0,0
7932,2020-03-04,China,80386,50001,2983
7933,2020-03-04,Colombia,0,0,0
7934,2020-03-04,Comoros,0,0,0
7935,2020-03-04,Congo (Brazzaville),0,0,0
7936,2020-03-04,Congo (Kinshasa),0,0,0
7937,2020-03-04,Costa Rica,0,0,0
7938,2020-03-04,Cote d'Ivoire,0,0,0
7939,2020-03-04,Croatia,10,0,0
7940,2020-03-04,Cuba,0,0,0
7941,2020-03-04,Cyprus,0,0,0
7942,2020-03-04,Czechia,8,0,0
7943,2020-03-04,Denmark,11,0,0
7944,2020-03-04,Diamond Princess,706,10,6
7945,2020-03-04,Djibouti,0,0,0
7946,2020-03-04,Dominica,0,0,0
7947,2020-03-04,Dominican Republic,1,0,0
7948,2020-03-04,Ecuador,10,0,0
7949,2020-03-04,Egypt,2,1,0
7950,2020-03-04,El Salvador,0,0,0
7951,2020-03-04,Equatorial Guinea,0,0,0
7952,2020-03-04,Eritrea,0,0,0
7953,2020-03-04,Estonia,2,0,0
7954,2020-03-04,Eswatini,0,0,0
7955,2020-03-04,Ethiopia,0,0,0
7956,2020-03-04,Fiji,0,0,0
7957,2020-03-04,Finland,6,1,0
7958,2020-03-04,France,288,12,4
7959,2020-03-04,Gabon,0,0,0
7960,2020-03-04,Gambia,0,0,0
7961,2020-03-04,Georgia,3,0,0
7962,2020-03-04,Germany,262,16,0
7963,2020-03-04,Ghana,0,0,0
7964,2020-03-04,Greece,9,0,0
7965,2020-03-04,Grenada,0,0,0
7966,2020-03-04,Guatemala,0,0,0
7967,2020-03-04,Guinea,0,0,0
7968,2020-03-04,Guinea-Bissau,0,0,0
7969,2020-03-04,Guyana,0,0,0
7970,2020-03-04,Haiti,0,0,0
7971,2020-03-04,Holy See,0,0,0
7972,2020-03-04,Honduras,0,0,0
7973,2020-03-04,Hungary,2,0,0
7974,2020-03-04,Iceland,26,0,0
7975,2020-03-04,India,28,3,0
7976,2020-03-04,Indonesia,2,0,0
7977,2020-03-04,Iran,2922,552,92
7978,2020-03-04,Iraq,35,0,2
7979,2020-03-04,Ireland,6,0,0
7980,2020-03-04,Israel,15,1,0
7981,2020-03-04,Italy,3089,276,107
7982,2020-03-04,Jamaica,0,0,0
7983,2020-03-04,Japan,331,43,6
7984,2020-03-04,Jordan,1,0,0
7985,2020-03-04,Kazakhstan,0,0,0
7986,2020-03-04,Kenya,0,0,0
7987,2020-03-04,"Korea, South",5621,41,35
7988,2020-03-04,Kosovo,0,0,0
7989,2020-03-04,Kuwait,56,0,0
7990,2020-03-04,Kyrgyzstan,0,0,0
7991,2020-03-04,Laos,0,0,0
7992,2020-03-04,Latvia,1,0,0
7993,2020-03-04,Lebanon,13,1,0
7994,2020-03-04,Lesotho,0,0,0
7995,2020-03-04,Liberia,0,0,0
7996,2020-03-04,Libya,0,0,0
7997,2020-03-04,Liechtenstein,1,0,0
7998,2020-03-04,Lithuania,1,0,0
7999,2020-03-04,Luxembourg,1,0,0
8000,2020-03-04,MS Zaandam,0,0,0
8001,2020-03-04,Madagascar,0,0,0
8002,2020-03-04,Malawi,0,0,0
8003,2020-03-04,Malaysia,50,22,0
8004,2020-03-04,Maldives,0,0,0
8005,2020-03-04,Mali,0,0,0
8006,2020-03-04,Malta,0,0,0
8007,2020-03-04,Mauritania,0,0,0
8008,2020-03-04,Mauritius,0,0,0
8009,2020-03-04,Mexico,5,1,0
8010,2020-03-04,Moldova,0,0,0
8011,2020-03-04,Monaco,1,0,0
8012,2020-03-04,Mongolia,0,0,0
8013,2020-03-04,Montenegro,0,0,0
8014,2020-03-04,Morocco,1,0,0
8015,2020-03-04,Mozambique,0,0,0
8016,2020-03-04,Namibia,0,0,0
8017,2020-03-04,Nepal,1,1,0
8018,2020-03-04,Netherlands,38,0,0
8019,2020-03-04,New Zealand,3,0,0
8020,2020-03-04,Nicaragua,0,0,0
8021,2020-03-04,Niger,0,0,0
8022,2020-03-04,Nigeria,1,0,0
8023,2020-03-04,North Macedonia,1,0,0
8024,2020-03-04,Norway,56,0,0
8025,2020-03-04,Oman,15,2,0
8026,2020-03-04,Pakistan,5,0,0
8027,2020-03-04,Panama,0,0,0
8028,2020-03-04,Papua New Guinea,0,0,0
8029,2020-03-04,Paraguay,0,0,0
8030,2020-03-04,Peru,0,0,0
8031,2020-03-04,Philippines,3,1,1
8032,2020-03-04,Poland,1,0,0
8033,2020-03-04,Portugal,5,0,0
8034,2020-03-04,Qatar,8,0,0
8035,2020-03-04,Romania,4,1,0
8036,2020-03-04,Russia,3,2,0
8037,2020-03-04,Rwanda,0,0,0
8038,2020-03-04,Saint Kitts and Nevis,0,0,0
8039,2020-03-04,Saint Lucia,0,0,0
8040,2020-03-04,Saint Vincent and the Grenadines,0,0,0
8041,2020-03-04,San Marino,16,0,1
8042,2020-03-04,Sao Tome and Principe,0,0,0
8043,2020-03-04,Saudi Arabia,1,0,0
8044,2020-03-04,Senegal,4,0,0
8045,2020-03-04,Serbia,0,0,0
8046,2020-03-04,Seychelles,0,0,0
8047,2020-03-04,Sierra Leone,0,0,0
8048,2020-03-04,Singapore,110,78,0
8049,2020-03-04,Slovakia,0,0,0
8050,2020-03-04,Slovenia,0,0,0
8051,2020-03-04,Somalia,0,0,0
8052,2020-03-04,South Africa,0,0,0
8053,2020-03-04,South Sudan,0,0,0
8054,2020-03-04,Spain,222,2,2
8055,2020-03-04,Sri Lanka,1,1,0
8056,2020-03-04,Sudan,0,0,0
8057,2020-03-04,Suriname,0,0,0
8058,2020-03-04,Sweden,35,0,0
8059,2020-03-04,Switzerland,90,3,0
8060,2020-03-04,Syria,0,0,0
8061,2020-03-04,Taiwan*,42,12,1
8062,2020-03-04,Tajikistan,0,0,0
8063,2020-03-04,Tanzania,0,0,0
8064,2020-03-04,Thailand,43,31,1
8065,2020-03-04,Timor-Leste,0,0,0
8066,2020-03-04,Togo,0,0,0
8067,2020-03-04,Trinidad and Tobago,0,0,0
8068,2020-03-04,Tunisia,1,0,0
8069,2020-03-04,Turkey,0,0,0
8070,2020-03-04,US,149,7,11
8071,2020-03-04,Uganda,0,0,0
8072,2020-03-04,Ukraine,1,0,0
8073,2020-03-04,United Arab Emirates,27,5,0
8074,2020-03-04,United Kingdom,86,8,0
8075,2020-03-04,Uruguay,0,0,0
8076,2020-03-04,Uzbekistan,0,0,0
8077,2020-03-04,Venezuela,0,0,0
8078,2020-03-04,Vietnam,16,16,0
8079,2020-03-04,West Bank and Gaza,0,0,0
8080,2020-03-04,Western Sahara,0,0,0
8081,2020-03-04,Yemen,0,0,0
8082,2020-03-04,Zambia,0,0,0
8083,2020-03-04,Zimbabwe,0,0,0
8084,2020-03-05,Afghanistan,1,0,0
8085,2020-03-05,Albania,0,0,0
8086,2020-03-05,Algeria,12,0,0
8087,2020-03-05,Andorra,1,0,0
8088,2020-03-05,Angola,0,0,0
8089,2020-03-05,Antigua and Barbuda,0,0,0
8090,2020-03-05,Argentina,1,0,0
8091,2020-03-05,Armenia,1,0,0
8092,2020-03-05,Australia,55,21,2
8093,2020-03-05,Austria,41,0,0
8094,2020-03-05,Azerbaijan,6,0,0
8095,2020-03-05,Bahamas,0,0,0
8096,2020-03-05,Bahrain,55,0,0
8097,2020-03-05,Bangladesh,0,0,0
8098,2020-03-05,Barbados,0,0,0
8099,2020-03-05,Belarus,6,0,0
8100,2020-03-05,Belgium,50,1,0
8101,2020-03-05,Belize,0,0,0
8102,2020-03-05,Benin,0,0,0
8103,2020-03-05,Bhutan,0,0,0
8104,2020-03-05,Bolivia,0,0,0
8105,2020-03-05,Bosnia and Herzegovina,2,0,0
8106,2020-03-05,Botswana,0,0,0
8107,2020-03-05,Brazil,4,0,0
8108,2020-03-05,Brunei,0,0,0
8109,2020-03-05,Bulgaria,0,0,0
8110,2020-03-05,Burkina Faso,0,0,0
8111,2020-03-05,Burma,0,0,0
8112,2020-03-05,Burundi,0,0,0
8113,2020-03-05,Cabo Verde,0,0,0
8114,2020-03-05,Cambodia,1,1,0
8115,2020-03-05,Cameroon,0,0,0
8116,2020-03-05,Canada,37,6,0
8117,2020-03-05,Central African Republic,0,0,0
8118,2020-03-05,Chad,0,0,0
8119,2020-03-05,Chile,4,0,0
8120,2020-03-05,China,80537,52292,3015
8121,2020-03-05,Colombia,0,0,0
8122,2020-03-05,Comoros,0,0,0
8123,2020-03-05,Congo (Brazzaville),0,0,0
8124,2020-03-05,Congo (Kinshasa),0,0,0
8125,2020-03-05,Costa Rica,0,0,0
8126,2020-03-05,Cote d'Ivoire,0,0,0
8127,2020-03-05,Croatia,10,0,0
8128,2020-03-05,Cuba,0,0,0
8129,2020-03-05,Cyprus,0,0,0
8130,2020-03-05,Czechia,12,0,0
8131,2020-03-05,Denmark,11,0,0
8132,2020-03-05,Diamond Princess,706,10,6
8133,2020-03-05,Djibouti,0,0,0
8134,2020-03-05,Dominica,0,0,0
8135,2020-03-05,Dominican Republic,1,0,0
8136,2020-03-05,Ecuador,13,0,0
8137,2020-03-05,Egypt,3,1,0
8138,2020-03-05,El Salvador,0,0,0
8139,2020-03-05,Equatorial Guinea,0,0,0
8140,2020-03-05,Eritrea,0,0,0
8141,2020-03-05,Estonia,3,0,0
8142,2020-03-05,Eswatini,0,0,0
8143,2020-03-05,Ethiopia,0,0,0
8144,2020-03-05,Fiji,0,0,0
8145,2020-03-05,Finland,12,1,0
8146,2020-03-05,France,380,12,6
8147,2020-03-05,Gabon,0,0,0
8148,2020-03-05,Gambia,0,0,0
8149,2020-03-05,Georgia,4,0,0
8150,2020-03-05,Germany,482,16,0
8151,2020-03-05,Ghana,0,0,0
8152,2020-03-05,Greece,31,0,0
8153,2020-03-05,Grenada,0,0,0
8154,2020-03-05,Guatemala,0,0,0
8155,2020-03-05,Guinea,0,0,0
8156,2020-03-05,Guinea-Bissau,0,0,0
8157,2020-03-05,Guyana,0,0,0
8158,2020-03-05,Haiti,0,0,0
8159,2020-03-05,Holy See,0,0,0
8160,2020-03-05,Honduras,0,0,0
8161,2020-03-05,Hungary,2,0,0
8162,2020-03-05,Iceland,34,0,0
8163,2020-03-05,India,30,3,0
8164,2020-03-05,Indonesia,2,0,0
8165,2020-03-05,Iran,3513,739,107
8166,2020-03-05,Iraq,35,0,2
8167,2020-03-05,Ireland,6,0,0
8168,2020-03-05,Israel,20,1,0
8169,2020-03-05,Italy,3858,414,148
8170,2020-03-05,Jamaica,0,0,0
8171,2020-03-05,Japan,360,43,6
8172,2020-03-05,Jordan,1,0,0
8173,2020-03-05,Kazakhstan,0,0,0
8174,2020-03-05,Kenya,0,0,0
8175,2020-03-05,"Korea, South",6088,41,35
8176,2020-03-05,Kosovo,0,0,0
8177,2020-03-05,Kuwait,58,0,0
8178,2020-03-05,Kyrgyzstan,0,0,0
8179,2020-03-05,Laos,0,0,0
8180,2020-03-05,Latvia,1,0,0
8181,2020-03-05,Lebanon,16,1,0
8182,2020-03-05,Lesotho,0,0,0
8183,2020-03-05,Liberia,0,0,0
8184,2020-03-05,Libya,0,0,0
8185,2020-03-05,Liechtenstein,1,0,0
8186,2020-03-05,Lithuania,1,0,0
8187,2020-03-05,Luxembourg,1,0,0
8188,2020-03-05,MS Zaandam,0,0,0
8189,2020-03-05,Madagascar,0,0,0
8190,2020-03-05,Malawi,0,0,0
8191,2020-03-05,Malaysia,50,22,0
8192,2020-03-05,Maldives,0,0,0
8193,2020-03-05,Mali,0,0,0
8194,2020-03-05,Malta,0,0,0
8195,2020-03-05,Mauritania,0,0,0
8196,2020-03-05,Mauritius,0,0,0
8197,2020-03-05,Mexico,5,1,0
8198,2020-03-05,Moldova,0,0,0
8199,2020-03-05,Monaco,1,0,0
8200,2020-03-05,Mongolia,0,0,0
8201,2020-03-05,Montenegro,0,0,0
8202,2020-03-05,Morocco,2,0,0
8203,2020-03-05,Mozambique,0,0,0
8204,2020-03-05,Namibia,0,0,0
8205,2020-03-05,Nepal,1,1,0
8206,2020-03-05,Netherlands,82,0,0
8207,2020-03-05,New Zealand,3,0,0
8208,2020-03-05,Nicaragua,0,0,0
8209,2020-03-05,Niger,0,0,0
8210,2020-03-05,Nigeria,1,0,0
8211,2020-03-05,North Macedonia,1,0,0
8212,2020-03-05,Norway,87,0,0
8213,2020-03-05,Oman,16,2,0
8214,2020-03-05,Pakistan,5,0,0
8215,2020-03-05,Panama,0,0,0
8216,2020-03-05,Papua New Guinea,0,0,0
8217,2020-03-05,Paraguay,0,0,0
8218,2020-03-05,Peru,0,0,0
8219,2020-03-05,Philippines,3,1,1
8220,2020-03-05,Poland,1,0,0
8221,2020-03-05,Portugal,8,0,0
8222,2020-03-05,Qatar,8,0,0
8223,2020-03-05,Romania,6,1,0
8224,2020-03-05,Russia,4,2,0
8225,2020-03-05,Rwanda,0,0,0
8226,2020-03-05,Saint Kitts and Nevis,0,0,0
8227,2020-03-05,Saint Lucia,0,0,0
8228,2020-03-05,Saint Vincent and the Grenadines,0,0,0
8229,2020-03-05,San Marino,21,0,1
8230,2020-03-05,Sao Tome and Principe,0,0,0
8231,2020-03-05,Saudi Arabia,5,0,0
8232,2020-03-05,Senegal,4,0,0
8233,2020-03-05,Serbia,0,0,0
8234,2020-03-05,Seychelles,0,0,0
8235,2020-03-05,Sierra Leone,0,0,0
8236,2020-03-05,Singapore,117,78,0
8237,2020-03-05,Slovakia,0,0,0
8238,2020-03-05,Slovenia,2,0,0
8239,2020-03-05,Somalia,0,0,0
8240,2020-03-05,South Africa,1,0,0
8241,2020-03-05,South Sudan,0,0,0
8242,2020-03-05,Spain,259,2,3
8243,2020-03-05,Sri Lanka,1,1,0
8244,2020-03-05,Sudan,0,0,0
8245,2020-03-05,Suriname,0,0,0
8246,2020-03-05,Sweden,94,0,0
8247,2020-03-05,Switzerland,114,3,1
8248,2020-03-05,Syria,0,0,0
8249,2020-03-05,Taiwan*,44,12,1
8250,2020-03-05,Tajikistan,0,0,0
8251,2020-03-05,Tanzania,0,0,0
8252,2020-03-05,Thailand,47,31,1
8253,2020-03-05,Timor-Leste,0,0,0
8254,2020-03-05,Togo,0,0,0
8255,2020-03-05,Trinidad and Tobago,0,0,0
8256,2020-03-05,Tunisia,1,0,0
8257,2020-03-05,Turkey,0,0,0
8258,2020-03-05,US,219,7,12
8259,2020-03-05,Uganda,0,0,0
8260,2020-03-05,Ukraine,1,0,0
8261,2020-03-05,United Arab Emirates,29,5,0
8262,2020-03-05,United Kingdom,116,8,0
8263,2020-03-05,Uruguay,0,0,0
8264,2020-03-05,Uzbekistan,0,0,0
8265,2020-03-05,Venezuela,0,0,0
8266,2020-03-05,Vietnam,16,16,0
8267,2020-03-05,West Bank and Gaza,4,0,0
8268,2020-03-05,Western Sahara,0,0,0
8269,2020-03-05,Yemen,0,0,0
8270,2020-03-05,Zambia,0,0,0
8271,2020-03-05,Zimbabwe,0,0,0
8272,2020-03-06,Afghanistan,1,0,0
8273,2020-03-06,Albania,0,0,0
8274,2020-03-06,Algeria,17,0,0
8275,2020-03-06,Andorra,1,0,0
8276,2020-03-06,Angola,0,0,0
8277,2020-03-06,Antigua and Barbuda,0,0,0
8278,2020-03-06,Argentina,2,0,0
8279,2020-03-06,Armenia,1,0,0
8280,2020-03-06,Australia,60,21,2
8281,2020-03-06,Austria,55,0,0
8282,2020-03-06,Azerbaijan,6,0,0
8283,2020-03-06,Bahamas,0,0,0
8284,2020-03-06,Bahrain,60,4,0
8285,2020-03-06,Bangladesh,0,0,0
8286,2020-03-06,Barbados,0,0,0
8287,2020-03-06,Belarus,6,0,0
8288,2020-03-06,Belgium,109,1,0
8289,2020-03-06,Belize,0,0,0
8290,2020-03-06,Benin,0,0,0
8291,2020-03-06,Bhutan,1,0,0
8292,2020-03-06,Bolivia,0,0,0
8293,2020-03-06,Bosnia and Herzegovina,2,0,0
8294,2020-03-06,Botswana,0,0,0
8295,2020-03-06,Brazil,13,0,0
8296,2020-03-06,Brunei,0,0,0
8297,2020-03-06,Bulgaria,0,0,0
8298,2020-03-06,Burkina Faso,0,0,0
8299,2020-03-06,Burma,0,0,0
8300,2020-03-06,Burundi,0,0,0
8301,2020-03-06,Cabo Verde,0,0,0
8302,2020-03-06,Cambodia,1,1,0
8303,2020-03-06,Cameroon,1,0,0
8304,2020-03-06,Canada,49,6,0
8305,2020-03-06,Central African Republic,0,0,0
8306,2020-03-06,Chad,0,0,0
8307,2020-03-06,Chile,4,0,0
8308,2020-03-06,China,80690,53944,3044
8309,2020-03-06,Colombia,1,0,0
8310,2020-03-06,Comoros,0,0,0
8311,2020-03-06,Congo (Brazzaville),0,0,0
8312,2020-03-06,Congo (Kinshasa),0,0,0
8313,2020-03-06,Costa Rica,1,0,0
8314,2020-03-06,Cote d'Ivoire,0,0,0
8315,2020-03-06,Croatia,11,0,0
8316,2020-03-06,Cuba,0,0,0
8317,2020-03-06,Cyprus,0,0,0
8318,2020-03-06,Czechia,18,0,0
8319,2020-03-06,Denmark,24,1,0
8320,2020-03-06,Diamond Princess,706,40,6
8321,2020-03-06,Djibouti,0,0,0
8322,2020-03-06,Dominica,0,0,0
8323,2020-03-06,Dominican Republic,2,0,0
8324,2020-03-06,Ecuador,13,0,0
8325,2020-03-06,Egypt,15,1,0
8326,2020-03-06,El Salvador,0,0,0
8327,2020-03-06,Equatorial Guinea,0,0,0
8328,2020-03-06,Eritrea,0,0,0
8329,2020-03-06,Estonia,10,0,0
8330,2020-03-06,Eswatini,0,0,0
8331,2020-03-06,Ethiopia,0,0,0
8332,2020-03-06,Fiji,0,0,0
8333,2020-03-06,Finland,15,1,0
8334,2020-03-06,France,656,12,9
8335,2020-03-06,Gabon,0,0,0
8336,2020-03-06,Gambia,0,0,0
8337,2020-03-06,Georgia,4,0,0
8338,2020-03-06,Germany,670,17,0
8339,2020-03-06,Ghana,0,0,0
8340,2020-03-06,Greece,45,0,0
8341,2020-03-06,Grenada,0,0,0
8342,2020-03-06,Guatemala,0,0,0
8343,2020-03-06,Guinea,0,0,0
8344,2020-03-06,Guinea-Bissau,0,0,0
8345,2020-03-06,Guyana,0,0,0
8346,2020-03-06,Haiti,0,0,0
8347,2020-03-06,Holy See,1,0,0
8348,2020-03-06,Honduras,0,0,0
8349,2020-03-06,Hungary,2,0,0
8350,2020-03-06,Iceland,43,0,0
8351,2020-03-06,India,31,3,0
8352,2020-03-06,Indonesia,4,0,0
8353,2020-03-06,Iran,4747,913,124
8354,2020-03-06,Iraq,40,0,3
8355,2020-03-06,Ireland,18,0,0
